msg_id,context_groups
420045,0
420046,0
420047,0
420048,0
420049,0
420050,0
420051,0
420052,0
420053,0
420054,0
420055,0
420056,0
420057,0
420058,0
420059,0
420060,0
420061,0
420062,0
420063,0
420064,0
420065,0
420066,0
420067,0
420068,0
420069,0
420070,0
420071,0
420072,0
420073,0
420074,0
420075,0
420076,0
420077,0
420078,0
420079,0
420080,0
420081,0
420082,0
420083,0
420084,0
420085,0
420086,0
420087,0
420088,0
420089,0
420090,0
420091,0
420092,0
420093,0
420094,0
420095,0
420096,0
420097,0
420098,0
420099,0
420100,0
420101,0
420102,0
420103,0
420104,0
420105,0
420106,0
420107,0
420108,0
420109,0
420110,0
420111,0
420112,0
420113,0
420114,0
420115,0
420116,0
420117,0
420118,0
420119,0
420120,0
420121,0
420122,0
420123,0
420124,0
420125,0
420126,0
420127,0
420128,0
420129,0
420130,0
420131,0
420132,0
420133,0
420134,0
420135,0
420136,0
420137,0
420138,0
420139,0
420140,0
420141,0
420142,0
420143,0
420144,0
420145,0
420146,0
420147,0
420148,0
420149,0
420150,0
420151,0
420152,0
420153,0
420154,0
420155,0
420156,0
420157,0
420158,0
420159,0
420161,0
420162,0
420163,0
420164,0
420165,0
420166,0
420167,0
420168,0
420169,0
420170,0
420171,0
420172,0
420173,0
420174,0
420175,0
420176,0
420177,0
420178,0
420181,0
420182,0
420183,0
420184,0
420185,0
420186,0
420187,0
420188,0
420189,0
420190,0
420191,0
420192,0
420193,0
420194,0
420195,0
420196,0
420197,0
420198,0
420199,0
420200,0
420201,0
420203,0
420204,0
420205,0
