msg_id,context_groups
476916,0
476917,0
476918,0
476919,0
476920,0
476921,0
476922,0
476923,0
476924,0
476925,0
476926,0
476927,0
476928,0
476929,0
476930,0
476931,0
476932,0
476933,0
476934,0
476935,0
476936,0
476937,0
476938,0
476939,0
476940,0
476941,0
476942,0
476943,0
476944,0
476945,0
476946,0
476947,0
476948,0
476949,0
476950,0
476951,0
476952,0
476953,0
476954,0
476955,0
476956,0
476957,0
476958,0
476959,0
476960,0
476961,0
476962,0
476963,0
476964,0
476965,0
476966,0
476967,0
476968,0
476969,0
476970,0
476971,0
476972,0
476973,0
476974,0
476975,0
476976,0
476977,0
476978,0
476979,0
476980,0
476981,0
476982,0
476983,0
476984,0
476985,0
476986,0
476987,0
476988,0
476989,0
476990,0
476991,0
476992,0
476993,0
476994,0
476995,0
476996,0
476997,0
476998,0
476999,0
477000,0
477001,0
477002,0
477003,0
477004,0
477005,0
477006,0
477007,0
477008,0
477009,0
477010,0
477011,0
477012,0
477013,0
477014,0
477015,0
477016,0
477017,0
477018,0
477019,0
477020,0
477021,0
477022,0
477023,0
477024,0
477025,0
477026,0
477027,0
477028,0
477029,0
477030,0
477031,0
477032,0
477033,0
477034,0
477035,0
477036,0
477037,0
477038,0
477039,0
477040,0
477041,0
477042,0
477043,0
477044,0
477045,0
477046,0
477047,0
477048,0
477049,0
477050,0
477051,0
477052,0
477053,0
477054,0
477055,0
477056,0
477057,0
477058,0
477059,0
477060,0
477061,0
477062,0
477063,0
477064,0
477065,0
477066,0
477067,0
477068,0
477069,0
477070,0
477071,0
477072,0
477073,0
477074,0
477075,0
477076,0
477077,0
477078,0
477079,0
477080,0
477081,0
477082,0
477083,0
477084,0
477085,0
477086,0
477087,0
477089,0
477090,0
477091,0
477092,0
477093,0
477094,0
477095,0
477096,0
477097,0
477098,0
477099,0
477100,0
477101,0
477102,0
477103,0
477104,0
477106,0
477107,0
477108,0
477109,0
477110,0
477111,0
477112,0
477113,0
477114,0
477115,0
477116,0
477117,0
477118,0
477119,0
477120,0
477121,0
477122,0
477123,0
477124,0
477125,0
477126,0
477127,0
477128,0
477129,0
477130,0
477131,0
477132,0
477133,0
477134,0
477135,0
477136,0
477137,0
477138,0
477139,0
477140,0
477141,0
477142,0
477143,0
477144,0
477145,0
477146,0
477147,0
477148,0
477149,0
477150,0
477151,0
477152,0
477153,0
477154,0
477155,0
477156,0
477157,0
477158,0
477159,0
477160,0
477161,0
477162,0
477163,0
477164,0
477165,0
477166,0
477167,0
477168,0
477169,0
477170,0
477171,0
477172,0
477173,0
477174,0
477175,0
477176,0
477177,0
477178,0
477179,0
477180,0
477182,0
477184,0
477185,0
477186,0
477187,0
477188,0
477189,0
477190,0
477191,0
477192,0
477193,0
477194,0
477195,0
477196,0
477197,0
477198,0
477199,0
477200,0
477201,0
477202,0
477203,0
477204,0
477205,0
477206,0
477207,0
477208,0
477209,0
477210,0
477211,0
477212,0
477213,0
477214,0
477215,0
477216,0
477217,0
477218,0
477219,0
477220,0
477221,0
477222,0
477223,0
477224,0
477225,0
477226,0
477227,0
477228,0
477229,0
477230,0
477231,0
477232,0
477233,0
477234,0
477235,0
477236,0
477237,0
477238,0
477239,0
477240,0
477241,0
477242,0
477243,0
477244,0
477245,0
477246,0
477247,0
477248,0
477249,0
477250,0
477251,0
477252,0
477253,0
477254,0
477255,0
477256,0
477257,0
477258,0
477259,0
477260,0
477261,0
477262,0
477263,0
477264,0
477265,0
477266,0
477267,0
477268,0
477269,0
477270,0
477271,0
477272,0
477273,0
477274,0
477275,0
477276,0
477277,0
477278,0
477279,0
477280,0
477281,0
477282,0
477283,0
477284,0
477285,0
477286,0
477287,0
477288,0
477289,0
477290,0
477291,0
477292,0
477293,0
477294,0
477295,0
477296,0
477297,0
477298,0
477299,0
477300,0
477301,0
477302,0
477303,0
477304,0
477305,0
477306,0
477307,0
477308,0
477309,0
477310,0
477311,0
477312,0
477313,0
477315,0
477316,0
477317,0
477318,0
477319,0
477321,0
477322,0
477323,0
477324,0
477325,0
477327,0
477328,0
477329,0
477330,0
