msg_id,context_groups
242694,0
242695,0
242696,0
242697,0
242698,0
242699,0
242700,0
242701,0
242702,0
242703,0
242704,0
242705,0
242706,0
242707,0
242708,0
242709,0
242710,0
242711,0
242712,0
242713,0
242714,0
242715,0
242716,0
242717,0
242718,0
242720,0
242721,0
242722,0
242723,0
242724,0
242726,0
242727,0
242728,0
242729,0
242730,0
242731,0
242732,0
242733,0
242734,0
242735,0
242736,0
242737,0
242738,0
242739,0
242740,0
242741,0
242742,0
242743,0
242744,0
242745,0
242746,0
242747,0
242748,0
242749,0
242750,0
242752,0
242753,0
242755,0
242756,0
242757,0
242758,0
242759,0
242760,0
242762,0
242764,0
242766,0
242767,0
242768,0
242769,0
242770,0
242771,0
242772,0
242773,0
242774,0
242775,0
242776,0
242777,0
242778,0
242779,0
242780,0
242781,0
242782,0
242783,0
242784,0
242785,0
242786,0
242787,0
242788,0
242789,0
242790,0
242791,0
242792,0
242793,0
242794,0
242795,0
242796,0
242804,0
242805,0
242806,0
242807,0
242810,0
242811,0
242812,0
242813,0
242814,0
242815,0
242816,0
242817,0
242818,0
242819,0
242820,0
242821,0
242822,0
242823,0
242824,0
242825,0
242826,0
242827,0
242828,0
242829,0
242830,0
242831,0
242832,0
242833,0
242834,0
242835,0
242836,0
242837,0
242838,0
242839,0
242840,0
242841,0
242842,0
242843,0
242844,0
242845,0
242846,0
242847,0
242848,0
242850,0
242851,0
242852,0
242853,0
242854,0
242857,0
242859,0
242860,0
242861,0
242862,0
242863,0
242864,0
242865,0
242866,0
242867,0
242868,0
242870,0
242871,0
242872,0
242873,0
242874,0
242875,0
242876,0
242877,0
242878,0
242879,0
242880,0
242881,0
242882,0
242883,0
242884,0
242885,0
242886,0
242887,0
242888,0
242889,0
242890,0
242891,0
242893,0
242894,0
242895,0
242896,0
242898,0
242899,0
242900,0
242901,0
242902,0
242903,0
242904,0
242905,0
242906,0
242909,0
242911,0
242912,0
242913,0
242914,0
242915,0
242916,0
242917,0
242919,0
242920,0
242921,0
242922,0
242923,0
242926,0
242927,0
242928,0
242929,0
242930,0
242931,0
242932,0
242933,0
242934,0
242935,0
242936,0
242937,0
242938,0
242939,0
242940,0
242942,0
242943,0
242944,0
242945,0
242946,0
242947,0
242948,0
242949,0
242950,0
242951,0
242952,0
242953,0
242954,0
242955,0
242956,0
242957,0
242958,0
242959,0
242960,0
242961,0
242963,0
242964,0
242965,0
242966,0
242967,0
242968,0
242969,0
242970,0
242971,0
242972,0
242973,0
242974,0
242975,0
242976,0
242977,0
242978,0
242979,0
242980,0
242981,0
242982,0
242983,0
242984,0
242986,0
242987,0
242988,0
242989,0
