msg_id,context_groups
287356,0
287357,0
287358,0
287359,0
287360,0
287361,0
287362,0
287363,0
287364,0
287365,0
287366,0
287367,0
287369,0
287370,0
287371,0
287372,0
287373,0
287374,0
287375,0
287376,0
287377,0
287378,0
287379,0
287380,0
287381,0
287382,0
287383,0
287384,0
287385,0
287386,0
287387,0
287388,0
287389,0
287390,0
287391,0
287392,0
287393,0
287394,0
287395,0
287396,0
287397,0
287398,0
287399,0
287400,0
287401,0
287402,0
287403,0
287404,0
287405,0
287406,0
287407,0
287408,0
287409,0
287410,0
287411,0
287412,0
287414,0
287415,0
287416,0
287417,0
287418,0
287419,0
287420,0
287421,0
287422,0
287423,0
287424,0
287425,0
287426,0
287427,0
287428,0
287429,0
287430,0
287431,0
287432,0
287433,0
287434,0
287435,0
287436,0
287438,0
287440,0
287444,0
287447,0
287449,0
287451,0
287453,0
287455,0
287456,0
287457,0
287459,0
287460,0
287461,0
287462,0
287463,0
287464,0
287465,0
287466,0
287467,0
287468,0
287470,0
287471,0
287472,0
287475,0
287476,0
287477,0
287478,0
287479,0
287480,0
287481,0
287482,0
287483,0
287485,0
287487,0
287489,0
287491,0
287493,0
287494,0
287495,0
287496,0
287497,0
287498,0
287499,0
287500,0
287501,0
287502,0
287503,0
287504,0
287505,0
287506,0
287507,0
287508,0
287509,0
287510,0
287511,0
287512,0
287513,0
287514,0
287515,0
287516,0
287517,0
287518,0
287519,0
287520,0
287521,0
287522,0
287523,0
287524,0
287525,0
287526,0
287527,0
287528,0
287529,0
287530,0
287531,0
287532,0
287533,0
287534,0
287535,0
287536,0
287537,0
287538,0
287539,0
287540,0
287541,0
287542,0
287543,0
287544,0
287546,0
287547,0
287548,0
287549,0
287550,0
287551,0
287552,0
287553,0
287554,0
287555,0
287556,0
287557,0
287558,0
287560,0
287562,0
287564,0
287566,0
287567,0
287568,0
287570,0
287572,0
287573,0
287574,0
287575,0
287576,0
287577,0
287578,0
287579,0
287580,0
287581,0
287582,0
287583,0
287584,0
287585,0
287586,0
287587,0
287588,0
